ID,User ID,Product ID,Subtotal,Tax,Total,Discount ($),Created At,Quantity
17663,Maximillian Mohr,Awesome Cotton Shoes,50.02,3,53.02,,"novembro 10, 2023, 4:26 PM",3
17664,Maximillian Mohr,Heavy-Duty Copper Toucan,115.24,6.91,122.15,,"janeiro 28, 2026, 8:54 PM",2
17665,Maximillian Mohr,Enormous Granite Wallet,89.01,5.34,94.35,,"outubro 15, 2023, 7:15 PM",3
17666,Maximillian Mohr,Mediocre Cotton Toucan,29.52,1.77,31.29,,"abril 11, 2023, 9:40 PM",3
17667,Maximillian Mohr,Rustic Paper Bench,94.8,5.69,33.41,67.08,"agosto 11, 2023, 1:20 PM",6
17668,Maximillian Mohr,Intelligent Paper Car,118.93,7.14,126.07,,"janeiro 31, 2024, 5:45 PM",1
17669,Maximillian Mohr,Ergonomic Marble Hat,103.68,6.22,109.9,,"fevereiro 5, 2025, 2:12 AM",1
17670,Maximillian Mohr,Durable Copper Clock,112.42,6.75,115.21,3.95,"abril 3, 2024, 6:59 PM",4
17671,Graham Kessler,Sleek Paper Toucan,116.01,5.8,121.81,,"setembro 28, 2025, 11:58 AM",7
17672,Graham Kessler,Enormous Plastic Coat,67.83,3.39,71.22,,"agosto 19, 2024, 12:59 AM",9
17673,Graham Kessler,Enormous Cotton Pants,126.2,6.31,132.51,,"outubro 4, 2025, 2:08 AM",7
17674,Graham Kessler,Sleek Plastic Shoes,138.98,6.95,145.93,,"janeiro 9, 2026, 12:51 PM",2
17675,Graham Kessler,Ergonomic Iron Watch,105.08,5.25,110.33,,"abril 7, 2024, 11:01 AM",2
17676,Graham Kessler,Mediocre Wooden Bench,110.93,5.55,116.48,,"janeiro 9, 2026, 9:53 AM",2
17677,Graham Kessler,Lightweight Paper Bottle,81.9,4.1,86,,"agosto 5, 2024, 11:48 PM",5
17678,Graham Kessler,Aerodynamic Concrete Lamp,70.15,3.51,73.66,,"março 12, 2025, 1:18 AM",1
17679,Graham Kessler,Enormous Granite Wallet,133.52,6.68,140.2,,"junho 1, 2025, 6:42 PM",7
17680,Ryann Parker,Sleek Granite Pants,82.8,3.5,86.3,,"fevereiro 10, 2024, 6:35 AM",2
17681,Ryann Parker,Enormous Steel Watch,98.84,4.18,103.02,,"julho 21, 2025, 11:23 PM",5
17682,Ryann Parker,Sleek Leather Table,110.48,4.67,115.15,,"setembro 2, 2024, 3:56 AM",7
17683,Ryann Parker,Practical Bronze Computer,87.47,3.7,91.17,,"março 14, 2024, 3:36 PM",1
17684,Ryann Parker,Fantastic Aluminum Bottle,116.87,4.94,121.81,,"setembro 9, 2024, 10:30 PM",5
17685,Ryann Parker,Awesome Concrete Shoes,37.65,1.59,39.24,,"junho 18, 2024, 1:44 AM",7
17686,Ryann Parker,Gorgeous Paper Bag,97.7,4.13,101.83,,"novembro 26, 2024, 11:35 AM",2
17687,Modesta Kessler,Small Plastic Computer,47.74,2.02,49.76,,"abril 11, 2024, 6:53 AM",3
17688,Modesta Kessler,Aerodynamic Leather Toucan,93.26,3.94,97.2,,"outubro 8, 2023, 4:44 AM",6
17689,Modesta Kessler,Ergonomic Concrete Lamp,98.98,4.18,103.16,,"abril 19, 2024, 4:54 AM",2
17690,Modesta Kessler,Enormous Marble Gloves,55.53,2.35,57.88,,"abril 25, 2024, 1:40 AM",2
17691,Modesta Kessler,Mediocre Wool Toucan,66.65,2.82,69.47,,"abril 16, 2025, 7:34 AM",2
17692,Alana Roberts,Aerodynamic Granite Bottle,41.24,2.27,43.51,,"outubro 14, 2024, 7:03 PM",6
17693,Alana Roberts,Gorgeous Linen Keyboard,43.44,2.39,45.83,,"outubro 3, 2025, 2:51 PM",7
17694,Alana Roberts,Enormous Marble Gloves,55.53,3.05,58.58,,"julho 11, 2025, 6:20 AM",5
17695,Alana Roberts,Rustic Copper Knife,54.9,3.02,57.92,,"novembro 6, 2025, 3:11 AM",2
17696,Alana Roberts,Mediocre Wool Toucan,66.65,3.67,70.32,,"agosto 23, 2025, 7:43 PM",7
17697,Alana Roberts,Awesome Wool Bench,61.2,3.37,64.57,,"fevereiro 17, 2024, 2:30 AM",2
17698,Emiliano Durgan,Awesome Concrete Shoes,37.65,1.77,39.42,,"julho 22, 2024, 2:36 PM",7
17699,Emiliano Durgan,Ergonomic Plastic Bench,50.38,2.37,52.75,,"setembro 25, 2025, 12:58 PM",5
17700,Emiliano Durgan,Intelligent Granite Hat,139.89,6.58,142.52,3.95,"dezembro 29, 2024, 2:03 AM",2
17701,Emiliano Durgan,Durable Rubber Computer,114.58,5.39,119.97,,"abril 16, 2025, 5:12 PM",3
17702,Emiliano Durgan,Aerodynamic Paper Coat,63.51,2.98,66.49,,"julho 28, 2025, 11:43 PM",5
17703,Emiliano Durgan,Intelligent Steel Car,73.2,3.44,76.64,,"novembro 16, 2024, 1:12 AM",4
17704,Emiliano Durgan,Ergonomic Linen Toucan,117.33,5.51,122.84,,"abril 7, 2025, 12:35 PM",3
17705,Emiliano Durgan,Small Marble Shoes,105.12,4.94,106.11,3.95,"março 27, 2024, 6:15 PM",1
17706,Johnathan Kris,Intelligent Steel Car,73.2,0,73.2,,"março 6, 2026, 4:10 PM",1
17707,Johnathan Kris,Incredible Bronze Pants,44.07,0,44.07,,"outubro 23, 2022, 12:56 AM",6
17708,Johnathan Kris,Ergonomic Leather Pants,33.57,0,33.57,,"julho 16, 2025, 3:05 PM",5
17709,Johnathan Kris,Gorgeous Aluminum Plate,50.05,0,50.05,,"maio 3, 2023, 1:10 AM",6
17710,Citlalli Brown,Lightweight Linen Hat,47.59,2.97,50.56,,"novembro 5, 2025, 1:39 AM",4
17711,Citlalli Brown,Awesome Bronze Plate,109.22,6.83,116.05,,"dezembro 26, 2024, 2:13 AM",2
17712,Citlalli Brown,Aerodynamic Concrete Bench,114.42,7.15,121.57,,"abril 6, 2026, 12:33 PM",2
17713,Citlalli Brown,Enormous Copper Shirt,70.15,4.38,74.53,,"janeiro 10, 2025, 6:59 AM",2
17714,Citlalli Brown,Rustic Copper Hat,25.54,1.6,18.68,8.45,"setembro 2, 2023, 2:08 PM",4
17715,Citlalli Brown,Ergonomic Silk Table,68.23,4.26,72.49,,"novembro 15, 2025, 8:30 AM",2
17716,Citlalli Brown,Synergistic Copper Computer,33.88,2.12,36,,"abril 23, 2025, 12:26 PM",2
17717,Citlalli Brown,Aerodynamic Leather Computer,44.53,2.78,47.31,,"dezembro 11, 2023, 5:43 AM",2
17718,Carson Rogahn,Mediocre Wooden Bench,110.93,4.44,115.37,,"fevereiro 13, 2026, 1:41 AM",1
17719,Carson Rogahn,Ergonomic Paper Wallet,64.17,2.57,66.74,,"junho 6, 2025, 8:30 AM",2
17720,Carson Rogahn,Small Wool Wallet,27.55,1.1,28.65,,"novembro 10, 2023, 4:39 PM",1
17721,Carson Rogahn,Lightweight Marble Bag,76.35,3.05,79.4,,"julho 14, 2024, 9:33 AM",2
17722,Carson Rogahn,Sleek Leather Table,110.48,4.42,114.55,0.34,"março 25, 2026, 10:19 PM",0
17723,Carson Rogahn,Durable Aluminum Bag,73.95,2.96,76.57,0.34,"dezembro 6, 2023, 4:57 AM",1
17724,Alison Klocko,Rustic Silk Pants,47.04,2.82,49.86,,"novembro 22, 2025, 10:44 AM",2
17725,Alison Klocko,Rustic Marble Bottle,68.12,4.09,72.21,,"dezembro 17, 2025, 11:20 PM",1
17726,Alison Klocko,Durable Marble Watch,68.62,4.12,72.74,,"janeiro 20, 2026, 6:40 PM",1
17727,Margarete Tillman,Ergonomic Marble Computer,70.35,2.04,67.55,4.84,"julho 21, 2024, 5:53 AM",3
17728,Margarete Tillman,Aerodynamic Paper Coat,63.51,1.84,65.35,,"julho 7, 2025, 9:30 AM",3
17729,Margarete Tillman,Durable Wool Toucan,53.64,1.56,55.2,,"abril 16, 2025, 1:20 PM",1
17730,Margarete Tillman,Heavy-Duty Steel Watch,60.9,1.77,62.67,,"fevereiro 9, 2025, 12:17 PM",1
17731,Margarete Tillman,Aerodynamic Leather Toucan,139.89,4.06,143.95,,"agosto 24, 2025, 12:14 PM",2
17732,Margarete Tillman,Lightweight Wool Plate,50.09,1.45,51.54,,"maio 16, 2024, 10:59 AM",3
17733,Margarete Tillman,Durable Aluminum Bag,110.93,3.22,114.15,,"março 12, 2026, 8:56 PM",1
17734,Margarete Tillman,Mediocre Wooden Bench,110.93,3.22,114.15,,"julho 10, 2025, 5:21 PM",3
17735,Margarete Tillman,Sleek Wool Wallet,118.05,3.42,121.47,,"setembro 14, 2024, 10:06 AM",3
17736,Margarete Tillman,Sleek Aluminum Watch,89.2,2.59,91.79,,"janeiro 13, 2025, 5:39 AM",2
17737,Margarete Tillman,Ergonomic Aluminum Plate,68.12,1.98,70.1,,"julho 18, 2025, 1:14 AM",3
17738,Margarete Tillman,Durable Copper Clock,112.42,3.26,115.68,,"agosto 26, 2025, 5:40 AM",4
17739,Margarete Tillman,Mediocre Cotton Toucan,44.28,1.28,45.56,,"fevereiro 19, 2025, 1:07 PM",1
17740,Margarete Tillman,Ergonomic Silk Keyboard,107.14,3.11,110.25,,"dezembro 12, 2024, 6:03 PM",1
17741,Margarete Tillman,Rustic Silk Pants,47.04,1.36,43.56,4.84,"dezembro 16, 2025, 10:56 AM",2
17742,Margarete Tillman,Enormous Wool Car,79.94,2.32,77.41,4.84,"fevereiro 13, 2026, 2:27 PM",1
17743,Margarete Tillman,Enormous Marble Shoes,32.14,0.93,33.07,,"janeiro 31, 2026, 2:29 PM",1
17744,Margarete Tillman,Gorgeous Wooden Car,122.37,3.55,125.92,,"agosto 8, 2024, 3:33 PM",4
17745,Margarete Tillman,Awesome Rubber Wallet,38,1.1,39.1,,"setembro 21, 2024, 6:58 AM",2
17746,Margarete Tillman,Mediocre Aluminum Lamp,56.7,1.64,58.34,,"novembro 27, 2024, 8:07 PM",1
17747,Margarete Tillman,Gorgeous Copper Knife,33.57,0.97,34.54,,"setembro 22, 2025, 11:34 AM",2
17748,Margarete Tillman,Intelligent Iron Shirt,79.37,2.3,81.67,,"outubro 5, 2022, 8:13 AM",2
17749,Margarete Tillman,Heavy-Duty Wooden Clock,49.54,1.44,50.98,,"fevereiro 28, 2023, 10:18 AM",1
17750,Syble Langworth,Small Copper Clock,36.61,2.2,38.47,0.34,"dezembro 2, 2023, 12:34 PM",1
17751,Syble Langworth,Rustic Concrete Bottle,42.67,2.56,45.23,,"fevereiro 28, 2023, 10:35 AM",1
17752,Syble Langworth,Lightweight Leather Bench,91.61,5.5,97.11,,"fevereiro 14, 2024, 6:45 AM",1
17753,Syble Langworth,Sleek Copper Watch,66.8,4.01,70.81,,"março 9, 2025, 7:16 PM",0
17754,Syble Langworth,Fantastic Silk Bottle,136.16,8.17,144.33,,"janeiro 12, 2025, 3:11 AM",1
17755,Syble Langworth,Gorgeous Wooden Car,81.58,4.89,86.47,,"outubro 2, 2022, 8:42 AM",3
17756,Syble Langworth,Sleek Marble Clock,63.82,3.83,67.65,,"outubro 13, 2025, 3:13 AM",2
17757,Syble Langworth,Awesome Steel Toucan,143.89,8.63,152.52,,"janeiro 21, 2026, 11:36 PM",1
17758,Syble Langworth,Awesome Steel Toucan,143.89,8.63,152.52,,"fevereiro 2, 2026, 12:21 PM",1
17759,Syble Langworth,Awesome Wool Bench,61.2,3.67,62.21,2.65,"junho 14, 2025, 7:13 PM",4
17760,Syble Langworth,Awesome Silk Car,36.37,2.18,38.55,,"fevereiro 26, 2025, 1:16 AM",1
17761,Syble Langworth,Gorgeous Concrete Chair,123.21,7.39,130.6,,"fevereiro 24, 2026, 12:18 AM",1
17762,Syble Langworth,Mediocre Marble Lamp,105.2,6.31,111.51,,"março 17, 2024, 1:22 PM",1
17763,Syble Langworth,Heavy-Duty Silk Chair,92.31,5.54,97.85,,"fevereiro 16, 2026, 1:56 PM",2
17764,Syble Langworth,Sleek Leather Toucan,106.44,6.39,105.68,7.15,"dezembro 4, 2024, 11:30 PM",2
17765,Sandy Jenkins,Durable Leather Wallet,105.08,4.99,110.07,,"janeiro 8, 2026, 8:44 PM",2
17766,Sandy Jenkins,Synergistic Granite Chair,53.08,2.52,55.6,,"janeiro 2, 2026, 6:56 AM",23
17767,Sandy Jenkins,Awesome Aluminum Keyboard,42.48,2.02,37.35,7.15,"setembro 19, 2023, 3:53 PM",6
17768,Sandy Jenkins,Lightweight Steel Watch,76.78,3.65,80.43,,"junho 20, 2025, 11:24 PM",7
17769,Sandy Jenkins,Mediocre Leather Coat,76.95,3.66,80.61,,"outubro 27, 2022, 5:24 PM",7
17770,Sandy Jenkins,Fantastic Steel Knife,52.72,2.5,55.22,,"fevereiro 21, 2024, 4:45 PM",1
17771,Sandy Jenkins,Ergonomic Cotton Bag,128.58,6.11,134.69,,"setembro 17, 2024, 9:57 AM",4
17772,Sandy Jenkins,Lightweight Wool Plate,50.09,2.38,52.47,,"dezembro 4, 2025, 12:38 PM",2
17773,Nyah Considine,Ergonomic Aluminum Plate,68.12,2.72,70.84,,"novembro 28, 2025, 4:36 AM",3
17774,Nyah Considine,Durable Cotton Shirt,46.12,1.84,47.96,,"setembro 18, 2023, 6:19 AM",6
17775,Nyah Considine,Rustic Marble Bottle,68.12,2.72,70.84,,"março 20, 2024, 4:43 PM",1
17776,Nyah Considine,Fantastic Rubber Knife,43.78,1.75,45.53,,"junho 9, 2024, 7:15 AM",6
17777,Nyah Considine,Heavy-Duty Copper Gloves,30.62,1.22,31.84,,"maio 5, 2025, 7:11 AM",5
17778,Nyah Considine,Gorgeous Marble Computer,62.18,2.49,64.67,,"agosto 5, 2022, 1:11 AM",8
17779,Nyah Considine,Mediocre Wool Toucan,44.43,1.78,46.21,,"junho 12, 2022, 2:24 PM",6
17780,Nyah Considine,Sleek Wool Wallet,118.05,4.72,122.77,,"março 6, 2025, 8:23 AM",1
17781,Nyah Considine,Rustic Marble Bottle,45.42,1.82,47.24,,"janeiro 12, 2023, 6:13 PM",2
17782,Nyah Considine,Synergistic Leather Coat,48.93,1.96,50.89,,"junho 7, 2023, 7:27 AM",6
17783,Nyah Considine,Gorgeous Bronze Hat,81.61,3.26,84.87,,"maio 8, 2022, 3:14 PM",3
17784,Nyah Considine,Intelligent Steel Car,48.8,1.95,50.75,,"maio 1, 2023, 10:32 PM",3
17785,Nyah Considine,Sleek Plastic Shoes,138.98,5.56,144.54,,"agosto 23, 2024, 1:51 AM",6
17786,Nyah Considine,Awesome Aluminum Table,127.52,5.1,132.62,,"fevereiro 26, 2024, 10:23 AM",2
17787,Nyah Considine,Lightweight Wool Computer,126.05,5.04,131.09,,"fevereiro 17, 2026, 2:47 AM",1
17788,Nyah Considine,Mediocre Rubber Shoes,95.77,3.83,99.6,,"abril 18, 2026, 6:05 AM",2
17789,Benjamin Collier,Awesome Bronze Plate,109.22,6.83,116.05,,"outubro 10, 2025, 12:09 PM",4
17790,Benjamin Collier,Small Marble Shoes,105.12,6.57,111.69,,"junho 26, 2025, 12:09 PM",6
17791,Benjamin Collier,Sleek Bronze Lamp,92.97,5.81,98.78,,"agosto 28, 2025, 11:44 AM",8
17792,Benjamin Collier,Intelligent Paper Car,79.29,4.96,84.25,,"setembro 11, 2022, 2:17 AM",6
17793,Benjamin Collier,Lightweight Steel Knife,67.83,4.24,72.07,,"dezembro 20, 2025, 9:58 AM",2
17794,Benjamin Collier,Incredible Concrete Watch,109.78,6.86,116.64,,"outubro 16, 2025, 7:15 AM",7
17795,Benjamin Collier,Practical Aluminum Coat,113.12,7.07,120.19,,"outubro 13, 2024, 3:55 AM",7
17796,Benjamin Collier,Ergonomic Iron Watch,105.08,6.57,111.65,,"novembro 27, 2024, 9:54 PM",3
17797,Benjamin Collier,Aerodynamic Concrete Bench,114.42,7.15,121.57,,"novembro 4, 2025, 8:58 AM",3
17798,Benjamin Collier,Heavy-Duty Steel Watch,40.6,2.54,43.14,,"março 14, 2023, 3:46 AM",1
17799,Benjamin Collier,Ergonomic Iron Watch,105.08,6.57,111.65,,"junho 10, 2025, 2:16 PM",6
17800,Benjamin Collier,Mediocre Aluminum Shirt,41.62,2.6,44.22,,"junho 25, 2025, 2:56 PM",6
17801,Benjamin Collier,Lightweight Marble Bag,76.35,4.77,78.47,2.65,"outubro 15, 2025, 3:10 PM",4
17802,Benjamin Collier,Small Plastic Computer,47.74,2.98,50.72,,"abril 11, 2026, 5:56 PM",2
17803,Benjamin Collier,Ergonomic Concrete Lamp,98.98,6.19,105.17,,"junho 23, 2024, 6:29 AM",4
17804,Benjamin Collier,Awesome Bronze Plate,109.22,6.83,116.05,,"julho 14, 2024, 6:04 PM",3
17805,Keith Bradtke,Enormous Granite Wallet,133.52,9.35,142.87,,"agosto 26, 2024, 7:55 PM",4
17806,Keith Bradtke,Rustic Paper Bench,142.2,9.95,152.15,,"junho 18, 2025, 4:19 AM",6
17807,Keith Bradtke,Ergonomic Cotton Bag,128.58,9,137.58,,"agosto 25, 2024, 5:42 AM",6
17808,Keith Bradtke,Heavy-Duty Copper Watch,55.67,3.9,59.57,,"setembro 14, 2023, 8:05 AM",3
17809,Keith Bradtke,Awesome Plastic Watch,51.13,3.58,54.71,,"maio 27, 2024, 8:55 AM",3
17810,Keith Bradtke,Lightweight Granite Hat,47.04,3.29,47.84,2.50,"março 20, 2025, 4:06 AM",6
17811,Keith Bradtke,Small Copper Plate,99.66,6.98,106.64,,"maio 5, 2024, 6:40 AM",4
17812,Keith Bradtke,Sleek Paper Toucan,116.01,8.12,124.13,,"março 31, 2025, 11:11 AM",1
17813,Keith Bradtke,Gorgeous Marble Plate,99.85,6.99,99.84,7.00,"junho 5, 2025, 12:31 PM",4
17814,Keith Bradtke,Enormous Granite Wallet,133.52,9.35,142.87,,"agosto 25, 2025, 12:52 PM",6
17815,Keith Bradtke,Durable Iron Knife,49.82,3.49,53.31,,"setembro 20, 2024, 6:52 PM",4
17816,Keith Bradtke,Mediocre Plastic Clock,87.29,6.11,93.4,,"dezembro 24, 2023, 11:37 PM",1
17817,Keith Bradtke,Intelligent Granite Hat,139.89,9.79,149.68,,"setembro 10, 2025, 10:30 PM",3
17818,Keith Bradtke,Awesome Cotton Shoes,75.03,5.25,80.28,,"fevereiro 10, 2026, 11:59 AM",1
17819,Keith Bradtke,Rustic Paper Car,29.8,2.09,31.89,,"março 21, 2026, 11:00 PM",1
17820,Keith Bradtke,Fantastic Leather Watch,117.32,8.21,125.53,,"julho 23, 2025, 12:49 AM",4
17821,Keith Bradtke,Practical Plastic Keyboard,77.91,5.45,80.87,2.50,"maio 26, 2024, 8:56 PM",5
17822,Keith Bradtke,Awesome Rubber Wallet,38,2.66,40.66,,"março 20, 2025, 1:27 PM",1
17823,Keith Bradtke,Practical Plastic Keyboard,77.91,5.45,83.36,,"janeiro 25, 2025, 3:33 PM",1
17824,Keith Bradtke,Heavy-Duty Wooden Clock,74.3,5.2,79.5,,"maio 11, 2024, 10:15 PM",3
17825,Keith Bradtke,Aerodynamic Copper Knife,38.3,2.68,33.99,7.00,"janeiro 31, 2025, 10:10 PM",2
17826,Keith Bradtke,Heavy-Duty Rubber Gloves,47.59,3.33,50.92,,"outubro 20, 2025, 10:54 AM",5
17827,Keith Bradtke,Practical Silk Bottle,56.33,3.94,57.77,2.50,"novembro 14, 2023, 4:57 AM",2
17828,Keith Bradtke,Ergonomic Concrete Lamp,98.98,6.93,98.91,7.00,"julho 17, 2025, 4:19 AM",4
17829,Keith Bradtke,Awesome Concrete Shoes,37.65,2.64,40.29,,"março 17, 2025, 1:49 AM",1
17830,Keith Bradtke,Mediocre Aluminum Shirt,41.62,2.91,44.53,,"janeiro 15, 2024, 9:18 PM",1
17831,Keith Bradtke,Fantastic Wool Shirt,52.72,3.69,56.41,,"maio 3, 2025, 1:44 PM",3
17832,Keith Bradtke,Practical Plastic Keyboard,77.91,5.45,83.36,,"janeiro 5, 2024, 2:55 PM",2
17833,Keith Bradtke,Lightweight Wool Plate,50.09,3.51,53.6,,"maio 26, 2025, 4:53 PM",4
17834,Keith Bradtke,Mediocre Silk Bottle,112.42,7.87,120.29,,"setembro 19, 2024, 4:20 PM",4
17835,Keith Bradtke,Sleek Aluminum Clock,27.74,1.94,29.68,,"novembro 21, 2022, 4:22 PM",3
17836,Keith Bradtke,Small Copper Plate,99.66,6.98,99.65,7.00,"maio 13, 2025, 2:01 PM",3
17837,Keith Bradtke,Enormous Wool Car,79.94,5.6,85.54,,"setembro 19, 2025, 10:28 PM",3
17838,Keith Bradtke,Practical Bronze Watch,89.65,6.28,95.93,,"junho 8, 2023, 3:01 PM",4
17839,Keith Bradtke,Sleek Granite Pants,82.8,5.8,88.6,,"agosto 10, 2024, 4:32 PM",6
17840,Keith Bradtke,Durable Cotton Shirt,46.12,3.23,49.35,,"fevereiro 21, 2023, 9:07 AM",2
17841,Keith Bradtke,Incredible Bronze Pants,44.07,3.09,47.16,,"novembro 1, 2023, 9:59 AM",3
17842,Keith Bradtke,Ergonomic Silk Table,68.23,4.78,73.01,,"julho 23, 2024, 5:28 PM",30
17843,Keith Bradtke,Sleek Paper Toucan,116.01,8.12,124.13,,"março 16, 2024, 2:06 AM",1
17844,Keith Bradtke,Lightweight Steel Knife,67.83,4.75,72.58,,"agosto 15, 2024, 1:48 PM",4
17845,Keith Bradtke,Intelligent Iron Shirt,79.37,5.56,84.93,,"agosto 20, 2022, 5:27 AM",6
17846,Keith Bradtke,Synergistic Steel Chair,112.63,7.88,120.51,,"janeiro 20, 2026, 11:48 PM",2
17847,Keith Bradtke,Intelligent Granite Hat,139.89,9.79,149.68,,"maio 28, 2024, 11:26 PM",4
17848,Keith Bradtke,Practical Paper Bag,42.49,2.97,45.46,,"junho 27, 2024, 9:26 AM",4
17849,Keith Bradtke,Rustic Iron Keyboard,74.41,5.21,79.62,,"fevereiro 19, 2023, 3:29 AM",1
17850,Keith Bradtke,Lightweight Bronze Table,54.58,3.82,58.4,,"novembro 2, 2023, 9:12 PM",3
17851,Leonor Moore,Rustic Iron Bench,61.2,2.59,56.18,7.60,"março 13, 2026, 9:32 PM",1
17852,Leonor Moore,Enormous Marble Wallet,124.12,5.24,129.36,,"outubro 18, 2025, 7:47 AM",5
17853,Leonor Moore,Sleek Paper Toucan,116.01,4.9,120.91,,"março 12, 2025, 3:55 PM",1
17854,Leonor Moore,Mediocre Leather Coat,115.43,4.88,120.31,,"fevereiro 14, 2026, 12:36 PM",2
17855,Leonor Moore,Enormous Granite Bottle,45.8,1.94,47.74,,"março 15, 2025, 8:19 AM",1
17856,Leonor Moore,Rustic Copper Hat,25.54,1.08,26.62,,"dezembro 18, 2022, 1:18 PM",2
17857,Leonor Moore,Rustic Marble Bottle,68.12,2.88,71,,"setembro 11, 2024, 5:21 PM",6
17858,Leonor Moore,Synergistic Rubber Shoes,57.63,2.43,60.06,,"abril 7, 2025, 7:53 AM",4
17859,Leonor Moore,Ergonomic Aluminum Plate,68.12,2.88,71,,"maio 17, 2024, 4:08 AM",5
17860,Leonor Moore,Rustic Concrete Bottle,42.67,1.8,44.47,,"junho 8, 2023, 7:27 AM",6
17861,Enrico Ferry,Gorgeous Aluminum Plate,75.08,5.16,80.24,,"julho 8, 2024, 10:17 AM",5
17862,Enrico Ferry,Awesome Steel Toucan,143.89,9.89,146.17,7.60,"março 2, 2025, 12:22 AM",1
17863,Enrico Ferry,Aerodynamic Cotton Lamp,35.53,2.44,37.97,,"dezembro 12, 2025, 9:19 PM",2
17864,Enrico Ferry,Rustic Copper Hat,38.3,2.63,40.93,,"janeiro 16, 2024, 8:38 PM",2
17865,Enrico Ferry,Rustic Paper Wallet,44.19,3.04,47.23,,"julho 6, 2024, 10:05 AM",5
17866,Enrico Ferry,Awesome Granite Car,50.43,3.47,53.9,,"setembro 9, 2023, 12:58 AM",6
17867,Enrico Ferry,Practical Plastic Keyboard,77.91,5.36,83.27,,"abril 15, 2025, 7:54 AM",3
17868,Enrico Ferry,Lightweight Marble Bag,50.9,3.5,54.4,,"novembro 27, 2022, 7:57 AM",2
17869,Enrico Ferry,Ergonomic Cotton Bag,128.58,8.84,137.42,,"março 25, 2025, 12:35 PM",1
17870,Enrico Ferry,Durable Aluminum Bag,110.93,7.63,118.56,,"julho 4, 2024, 1:03 PM",5
17871,Enrico Ferry,Rustic Rubber Knife,65.09,4.48,61.97,7.60,"novembro 4, 2024, 7:15 PM",3
17872,Enrico Ferry,Enormous Aluminum Shirt,110.99,7.63,118.62,,"junho 7, 2025, 11:46 AM",8
17873,Enrico Ferry,Heavy-Duty Linen Gloves,128.58,8.84,137.42,,"setembro 14, 2024, 10:02 PM",5
17874,Enrico Ferry,Sleek Leather Toucan,106.44,7.32,113.76,,"agosto 26, 2025, 1:36 AM",7
17875,Enrico Ferry,Sleek Leather Toucan,106.44,7.32,113.76,,"abril 2, 2025, 9:21 AM",3
17876,Devyn Kuvalis,Heavy-Duty Cotton Bottle,85.88,5.15,91.03,,"outubro 18, 2023, 7:57 AM",4
17877,Devyn Kuvalis,Sleek Marble Clock,63.82,3.83,67.65,,"abril 23, 2025, 7:12 AM",2
17878,Devyn Kuvalis,Durable Cotton Shirt,69.18,4.15,70.23,3.10,"agosto 30, 2025, 1:43 AM",7
17879,Devyn Kuvalis,Ergonomic Leather Pants,33.57,2.01,35.58,,"janeiro 17, 2024, 10:50 PM",2
17880,Devyn Kuvalis,Lightweight Wool Computer,126.05,7.56,133.61,,"maio 17, 2024, 3:58 PM",5
17881,Devyn Kuvalis,Sleek Plastic Shoes,138.98,8.34,139.72,7.60,"junho 7, 2024, 5:03 AM",8
17882,Devyn Kuvalis,Fantastic Steel Knife,52.72,3.16,48.28,7.60,"abril 28, 2025, 1:39 AM",4
17883,Devyn Kuvalis,Enormous Granite Bottle,45.8,2.75,48.55,,"janeiro 6, 2024, 10:43 PM",2
17884,Devyn Kuvalis,Heavy-Duty Silk Car,104.82,6.29,111.11,,"abril 6, 2024, 5:12 AM",28
17885,Manuel Feeney,Fantastic Leather Watch,117.32,8.21,125.53,,"agosto 12, 2024, 3:40 AM",7
17886,Manuel Feeney,Sleek Granite Pants,82.8,5.8,88.6,,"julho 21, 2024, 11:17 AM",5
17887,Manuel Feeney,Lightweight Linen Coat,29.29,2.05,31.34,,"julho 10, 2023, 9:09 AM",6
17888,Felicity Erdman,Gorgeous Linen Bottle,78.17,4.69,82.86,,"maio 22, 2023, 3:16 PM",5
17889,Felicity Erdman,Sleek Aluminum Clock,41.62,2.5,44.12,,"abril 3, 2024, 11:48 PM",3
17890,Felicity Erdman,Mediocre Rubber Shoes,95.77,5.75,93.92,7.60,"março 19, 2024, 3:23 PM",1
17891,Felicity Erdman,Ergonomic Silk Table,45.49,2.73,48.22,,"novembro 15, 2022, 2:49 PM",3
17892,Felicity Erdman,Rustic Rubber Clock,70.44,4.23,74.67,,"maio 22, 2022, 3:56 AM",5
17893,Felicity Erdman,Sleek Wool Wallet,118.05,7.08,125.13,,"dezembro 2, 2025, 8:38 PM",2
17894,Felicity Erdman,Lightweight Leather Bench,91.61,5.5,97.11,,"julho 11, 2024, 7:27 AM",5
17895,Felicity Erdman,Aerodynamic Concrete Lamp,46.76,2.81,49.57,,"novembro 7, 2022, 8:39 PM",3
17896,Mathilde Quigley,Mediocre Cotton Coat,47.69,3.34,51.03,,"dezembro 20, 2023, 11:50 PM",2
17897,Mathilde Quigley,Awesome Granite Car,50.43,3.53,53.96,,"janeiro 7, 2023, 12:49 AM",2
17898,Mathilde Quigley,Fantastic Silk Bottle,136.16,9.53,145.69,,"julho 14, 2024, 3:56 PM",3
17899,Mathilde Quigley,Ergonomic Marble Hat,103.68,7.26,110.94,,"fevereiro 2, 2026, 2:00 PM",1
17900,Kirsten Brekke,Enormous Copper Shirt,46.76,2.34,49.1,,"novembro 2, 2023, 8:15 PM",2
